TYPE_PANIER,DATE_PANIER,LEAD_ID,VEHICULE_ID,AGENCE_LIVRAISON_COM,PRIX_VENTE_TTC_COM,TYPE_LIVRAISON_COM
Reprise,2024-05-28 11:05:45.000,1772692980586,,,,
Commande,2024-05-22 00:00:00.000,1770815332198,100753421989,Paris - Arcueil,18499,En Agence
Commande,2024-03-30 00:00:00.000,1761265803176,99584152393,Annecy,31499,A Domicile
Reprise,2024-03-11 14:03:36.000,1754177692861,,,,
Reprise,2024-02-02 09:02:48.000,1745787306681,,,,
Commande,2024-03-29 00:00:00.000,1527304194592,99585016872,Nemours,13399,A Domicile
Commande,2024-03-14 00:00:00.000,1684089316954,98690281107,Donzère,17799,En Agence
Commande,2024-03-05 00:00:00.000,1751363937213,98435383299,Brest,18899,En Agence
Commande,2024-03-14 00:00:00.000,768030436437,98937151610,Cergy-Pontoise,32399,En Agence
Reprise,2024-03-21 14:03:58.000,1756306657644,,,,
Commande,2024-03-23 00:00:00.000,1757684884164,99040518599,Avignon,35499,En Agence
Commande,2024-03-23 00:00:00.000,1755661262322,98105399315,Lyon,18999,En Agence
Reprise,2024-01-13 16:01:47.000,1742118087314,,,,
Commande,2024-03-18 00:00:00.000,1738138766980,99523762360,Rennes,35151,En Agence
Commande,2024-02-27 00:00:00.000,1753096229632,98724489776,Reims,19699,En Agence
Reprise,2024-04-15 17:04:22.000,1637306553905,,,,
Commande,2024-03-07 00:00:00.000,1707081617923,95543577547,Poitiers,9499,A Domicile
Reprise,2024-03-09 16:03:27.000,1753095488650,,,,
Commande,2024-04-06 00:00:00.000,1744487624253,99022982025,Cannes,14299,En Agence
Commande,2024-02-01 00:00:00.000,1747126384652,97163858187,Rennes,16299,A Domicile
Reprise,2024-02-01 17:02:14.000,1745686039141,,,,
Commande,2024-03-15 00:00:00.000,1754837660829,98623592727,Melun,23999,En Agence
Commande,2024-03-18 00:00:00.000,1746284505603,98830944190,Toulouse,14799,En Agence
Commande,2024-01-19 00:00:00.000,1515239772662,97564852946,Les Ulis,20699,En Agence
Reprise,2024-01-16 17:01:20.000,1063223092591,,,,
Commande,2024-04-04 00:00:00.000,1760563722731,99502026888,Lyon,16199,En Agence
Commande,2024-05-04 00:00:00.000,1768487166754,100198920459,Nantes,25499,En Agence
Commande,2024-02-27 00:00:00.000,1751346771130,98888617289,Lille,17299,A Domicile
Commande,2024-03-09 00:00:00.000,1738364889987,70385756683,Tours,22499,En Agence
Commande,2024-05-24 00:00:00.000,1772383126613,101004614887,Lyon,19799,En Agence
Commande,2024-02-21 00:00:00.000,1016007843048,98324359496,Bordeaux,11799,En Agence
Commande,2024-03-07 00:00:00.000,1752299797479,98014135032,Donzère,26499,En Agence
Commande,2024-02-05 00:00:00.000,1746727118851,98241493009,Lille,27299,En Agence
Commande,2024-03-13 00:00:00.000,1755368697929,96701732413,Poitiers,26399,A Domicile
Commande,2024-02-09 00:00:00.000,1749584468940,98476384303,Metz,23846,En Agence
Reprise,2024-03-29 18:03:19.000,1757345267414,,,,
Reprise,2024-02-29 14:02:05.000,11560183679,,,,
Commande,2024-03-09 00:00:00.000,1754648092934,98830697196,Saint-Germain-en-Laye,15499,A Domicile
Commande,2024-05-18 00:00:00.000,1772452655424,100896678509,Lille,13799,A Domicile
Commande,2024-01-27 00:00:00.000,1739355953412,98243221967,Tours,29999,En Agence
Commande,2024-02-19 00:00:00.000,1701585013447,98270144313,Lille,29999,En Agence
Commande,2024-05-21 00:00:00.000,1772147864828,101028202814,Toulouse,20299,En Agence
Commande,2024-01-16 00:00:00.000,1743395910773,96822635976,Reims,24599,En Agence
Commande,2024-01-20 00:00:00.000,1743908917311,96772990182,Bordeaux,16599,En Agence
Reprise,2024-03-13 18:03:44.000,1754412954646,,,,
Commande,2024-04-25 00:00:00.000,1486589333141,100200402423,Grenoble,10499,En Agence
Commande,2024-02-06 00:00:00.000,1748268114417,97550033306,Aix-en-Provence,21499,A Domicile
Commande,2024-03-23 00:00:00.000,1758693978151,99039777617,Saint-Germain-en-Laye,39999,En Agence
Commande,2024-02-28 00:00:00.000,1752208656693,98230748770,Les Ulis,35299,A Domicile
Commande,2024-02-28 00:00:00.000,1751608090782,96771137727,Reims,18499,A Domicile
Commande,2024-01-27 00:00:00.000,1037247474593,97979926363,Bordeaux,24899,En Agence
Commande,2024-02-24 00:00:00.000,1488626169162,98884541888,Les Ulis,18499,En Agence
Commande,2024-05-28 00:00:00.000,559109203070,99290847018,Toulouse,26499,En Agence
Commande,2024-01-06 00:00:00.000,1728864883262,95664728104,Metz,36699,En Agence
Commande,2024-01-11 00:00:00.000,1676171924284,97086178574,Melun,17799,En Agence
Commande,2024-03-26 00:00:00.000,1759614277795,99459543920,Lyon,18399,En Agence
Commande,2024-01-24 00:00:00.000,1614901481171,95538020182,Toulouse,13999,A Domicile
Commande,2024-03-05 00:00:00.000,1663667729537,96639860416,Metz,21199,En Agence
Commande,2024-02-13 00:00:00.000,1750305197432,97917066390,Cergy-Pontoise,33499,En Agence
Commande,2024-01-16 00:00:00.000,1076095925883,91984394007,Annecy,21999,A Domicile
Commande,2024-04-10 00:00:00.000,1755182217459,98688305155,Poitiers,11299,En Agence
Commande,2024-03-26 00:00:00.000,1734271334928,99412862054,Bordeaux,17999,En Agence
Reprise,2024-01-31 13:01:39.000,1743224620434,,,,
Commande,2024-04-29 00:00:00.000,1766696954242,98726218734,Bordeaux,20499,En Agence
Commande,2024-05-20 00:00:00.000,1772648521666,99853005362,Grenoble,12984,A Domicile
Commande,2024-01-25 00:00:00.000,1512157781530,97833088430,Donzère,37399,En Agence
Reprise,2024-03-07 16:03:08.000,1754472603697,,,,
Commande,2024-03-18 00:00:00.000,1756347411654,98406238007,Rennes,14999,A Domicile
Commande,2024-03-18 00:00:00.000,1757133099568,98645081205,Les Ulis,12499,A Domicile
Commande,2024-03-22 00:00:00.000,837589504202,98705100747,Tours,19399,En Agence
Commande,2024-01-22 00:00:00.000,1743910399275,93558980757,Aix-en-Provence,24099,En Agence
Commande,2024-05-18 00:00:00.000,1772380656673,97635369733,Saint-Germain-en-Laye,23799,En Agence
Commande,2024-05-14 00:00:00.000,1771083938173,100776886419,Les Ulis,8999,En Agence
Reprise,2024-05-24 18:05:06.000,1770970814921,,,,
Commande,2024-03-28 00:00:00.000,1754636484216,99614779649,Bordeaux,38499,En Agence
Commande,2024-04-30 00:00:00.000,1768040478105,100459869620,Toulouse,26999,A Domicile
Commande,2024-05-15 00:00:00.000,1589145564336,98927889335,Tours,14999,En Agence
Commande,2024-04-23 00:00:00.000,1766716219774,99869924451,Lyon,25699,En Agence
Commande,2024-01-08 00:00:00.000,1737814340361,96200334593,Bordeaux,28599,En Agence
Commande,2024-03-26 00:00:00.000,1598648905480,94331948480,Bordeaux,7799,En Agence
Commande,2024-05-22 00:00:00.000,1772902308001,100941754914,Tours,27499,En Agence
Commande,2024-01-03 00:00:00.000,1698240220699,96573419030,Tours,17599,En Agence
Commande,2024-02-15 00:00:00.000,1742381629912,99264789151,Dijon,24999,En Agence
Commande,2024-05-13 00:00:00.000,1059837545833,100811959567,Nantes,11499,En Agence
Commande,2024-04-04 00:00:00.000,1736927014416,99164262593,Dijon,14999,A Domicile
Reprise,2024-05-25 15:05:05.000,1561247962527,,,,
Commande,2024-01-20 00:00:00.000,1745252811665,96212931287,Caen,30399,En Agence
Commande,2024-05-30 00:00:00.000,1747325461816,101507000683,Rouen,9799,En Agence
Commande,2024-01-11 00:00:00.000,1740306509821,97280439355,Avignon,31899,En Agence
Commande,2024-04-09 00:00:00.000,1703008069378,99459914411,Metz,18999,En Agence
Commande,2024-03-19 00:00:00.000,1043189779742,99367168164,Aix-en-Provence,30399,En Agence
Reprise,2024-03-12 18:03:25.000,121837076823,,,,
Commande,2024-05-14 00:00:00.000,1770080772042,98974818195,Clermont-Ferrand,19499,En Agence
Commande,2024-05-25 00:00:00.000,1774154320587,100401949527,Lyon,20751,En Agence
Commande,2024-05-31 00:00:00.000,1734477080930,100894949551,Saint-Germain-en-Laye,23499,En Agence
Reprise,2024-04-25 18:04:29.000,1764879942881,,,,
Commande,2024-04-23 00:00:00.000,1766738696228,99780142132,Poitiers,24899,A Domicile
Reprise,2024-02-22 17:02:16.000,1751508799194,,,,
Commande,2024-03-22 00:00:00.000,1758994322855,98718685417,Bordeaux,9799,En Agence
Reprise,2024-02-10 12:02:04.000,1080526257261,,,,
Reprise,2024-03-14 16:03:02.000,1754165713652,,,,
Commande,2024-05-08 00:00:00.000,1769597281287,100584725087,Les Ulis,15499,A Domicile
Commande,2024-01-15 00:00:00.000,1743549417544,97467043322,Rennes,17799,En Agence
Commande,2024-01-27 00:00:00.000,1652877673150,96962681574,Grenoble,13599,En Agence
Commande,2024-03-28 00:00:00.000,1760243001022,99665289922,Clermont-Ferrand,17299,En Agence
Commande,2024-04-29 00:00:00.000,41288999004,100344029434,Tours,23699,En Agence
Commande,2024-04-05 00:00:00.000,1653855645893,99725679955,Paris - Arcueil,18999,En Agence
Commande,2024-04-09 00:00:00.000,1761557997078,98457118771,Melun,38999,En Agence
Reprise,2024-03-17 12:03:20.000,1756519813466,,,,
Commande,2024-03-02 00:00:00.000,1754467787314,97877547350,Lille,12999,En Agence
Reprise,2024-05-15 12:05:11.000,1763814410765,,,,
Commande,2024-05-14 00:00:00.000,1770921292624,100524211557,Les Ulis,18499,A Domicile
Commande,2024-05-11 00:00:00.000,1769545536044,99975514386,Strasbourg,12999,En Agence
Commande,2024-01-12 00:00:00.000,1739229862975,97004300063,Nantes,32599,A Domicile
Commande,2024-01-19 00:00:00.000,1652778875550,97362811854,Toulouse,8999,A Domicile
Reprise,2024-01-17 19:01:15.000,1741654479576,,,,
Commande,2024-02-16 00:00:00.000,1750492418884,96914147253,Montpellier,12999,En Agence
Commande,2024-03-09 00:00:00.000,1755609023091,98976670650,Saint-Germain-en-Laye,33999,A Domicile
Commande,2024-03-27 00:00:00.000,1760175695157,99466953740,Aix-en-Provence,31699,En Agence
Commande,2024-02-20 00:00:00.000,1741613725566,96581322838,Cergy-Pontoise,29799,En Agence
Commande,2024-03-01 00:00:00.000,1748327639971,97200413299,Bordeaux,22999,En Agence
Commande,2024-03-15 00:00:00.000,1756950447505,98706582711,Rennes,22999,En Agence
Commande,2024-04-19 00:00:00.000,1766031922897,99706908411,Cannes,18999,En Agence
Commande,2024-02-12 00:00:00.000,1749609415334,97949916592,Les Ulis,10999,A Domicile
Commande,2024-02-01 00:00:00.000,1747558130164,96768420793,Nemours,17999,En Agence
Commande,2024-05-17 00:00:00.000,1673462523601,99863255613,Rouen,20699,En Agence
Commande,2024-03-01 00:00:00.000,1734877952192,97665996989,Cergy-Pontoise,17499,En Agence
Commande,2024-05-20 00:00:00.000,1772381397655,101196652722,Melun,31399,A Domicile
Commande,2024-05-11 00:00:00.000,1746943362098,99051756826,Grenoble,16499,En Agence
Commande,2024-03-15 00:00:00.000,1757335511151,98578022334,Metz,27575,En Agence
Commande,2024-01-17 00:00:00.000,1742941812304,97540400540,Melun,18999,En Agence
Commande,2024-05-28 00:00:00.000,1772301865587,98636065924,Rennes,18499,En Agence
Commande,2024-01-23 00:00:00.000,1080526257261,95765131165,Lille,20099,En Agence
Commande,2024-05-04 00:00:00.000,1769413888242,100095182979,Les Ulis,30099,A Domicile
Commande,2024-05-14 00:00:00.000,1749833068401,100286603329,Les Ulis,32099,En Agence
Commande,2024-01-27 00:00:00.000,1746508405664,97457781047,Aix-en-Provence,16799,En Agence
Commande,2024-02-13 00:00:00.000,1484640550481,97588934861,Toulon,11999,En Agence
Commande,2024-02-21 00:00:00.000,1751061616557,96275914757,Rennes,15999,A Domicile
Commande,2024-05-27 00:00:00.000,1758856623700,101252349869,Lyon,17999,En Agence
Commande,2024-03-11 00:00:00.000,1751250443470,99105725015,Cannes,25199,En Agence
Reprise,2024-01-26 18:01:52.000,1629017682259,,,,
Reprise,2024-03-06 17:03:55.000,1754346266266,,,,
Commande,2024-04-08 00:00:00.000,1762906460821,99908826006,Toulouse,23699,En Agence
Commande,2024-03-25 00:00:00.000,1629822759202,98929865287,Rouen,28690,En Agence
Commande,2024-05-07 00:00:00.000,1769749429591,101002638935,Rennes,19999,En Agence
Commande,2024-02-06 00:00:00.000,1748028530237,97851612980,Dijon,24999,En Agence
Reprise,2024-02-28 19:02:56.000,1750673835977,,,,
Commande,2024-05-24 00:00:00.000,1763934573346,100363294966,Melun,39099,En Agence
Commande,2024-04-02 00:00:00.000,1760918282618,98593088968,Melun,35999,En Agence
Reprise,2024-03-22 17:03:58.000,1752704744142,,,,
Reprise,2024-03-15 14:03:50.000,1752136410948,,,,
Reprise,2024-02-14 15:02:51.000,1065299200658,,,,
Commande,2024-03-27 00:00:00.000,1760646589218,99744081008,Montpellier,19999,En Agence
Commande,2024-04-08 00:00:00.000,856771922721,99268864552,Cergy-Pontoise,32999,En Agence
Commande,2024-05-22 00:00:00.000,1773202776202,100805661220,Tours,23299,En Agence
Commande,2024-02-12 00:00:00.000,1748816811588,97958808376,Nantes,16299,En Agence
Commande,2024-05-21 00:00:00.000,1654428054488,100007129618,Annecy,33999,A Domicile
Reprise,2024-01-20 11:01:44.000,1741853309746,,,,
Commande,2024-03-21 00:00:00.000,1758682863421,98219140052,Montpellier,13999,A Domicile
Commande,2024-04-10 00:00:00.000,1762459525178,99259478780,Bordeaux,13299,En Agence
Commande,2024-03-18 00:00:00.000,1758216168258,99207610040,Saint-Germain-en-Laye,23599,En Agence
Reprise,2024-05-27 10:05:20.000,1760261649069,,,,
Commande,2024-03-20 00:00:00.000,1741351911926,99012361283,Nantes,9999,En Agence
Reprise,2024-02-06 16:02:56.000,1745939084494,,,,
Reprise,2024-02-03 11:02:16.000,1532024743920,,,,
Commande,2024-03-19 00:00:00.000,1733661877233,97735031812,Paris - Arcueil,27999,En Agence
Reprise,2024-03-20 11:03:23.000,1638785677474,,,,
Reprise,2024-04-12 16:04:57.000,1762928566784,,,,
Commande,2024-01-06 00:00:00.000,1740256123045,96748167285,Aix-en-Provence,31202,En Agence
Commande,2024-02-20 00:00:00.000,1537136902235,97750345440,Nantes,22699,En Agence
Commande,2024-01-17 00:00:00.000,1744532083173,97302421821,Lille,23999,En Agence
Commande,2024-02-13 00:00:00.000,1073714533232,98294596719,Lyon,23999,En Agence
Commande,2024-04-29 00:00:00.000,1768048752404,100136924965,Cannes,10999,A Domicile
Reprise,2024-05-29 10:05:27.000,550677939383,,,,
Commande,2024-05-29 00:00:00.000,1709736803423,101155775215,Bordeaux,21499,En Agence
Commande,2024-05-25 00:00:00.000,1773815568316,101284582586,Toulouse,31399,En Agence
Commande,2024-01-12 00:00:00.000,883098889684,96837826107,Les Ulis,24699,En Agence
Commande,2024-02-17 00:00:00.000,1020601684454,96957124209,Lyon,10499,En Agence
Reprise,2024-04-06 16:04:36.000,1475638730654,,,,
Reprise,2024-05-20 16:05:08.000,1589145564336,,,,
Commande,2024-01-26 00:00:00.000,1564696122264,97447777790,Toulouse,14999,En Agence
Reprise,2024-02-03 16:02:05.000,1743826668309,,,,
Commande,2024-01-09 00:00:00.000,1741801811497,97462103442,Poitiers,31399,En Agence
Commande,2024-03-25 00:00:00.000,1759395317614,99610704248,Lille,19699,En Agence
Commande,2024-04-20 00:00:00.000,1765654269071,98668916126,Bordeaux,32599,A Domicile
Commande,2024-01-23 00:00:00.000,1745086090715,72891634310,Nantes,38866,En Agence
Reprise,2024-05-13 17:05:04.000,1767782492872,,,,
Reprise,2024-03-06 18:03:40.000,1540165419166,,,,
Commande,2024-04-23 00:00:00.000,1764143900761,99954643393,Tours,11299,En Agence
Commande,2024-01-06 00:00:00.000,1742065724586,97129773015,Donzère,13499,En Agence
Commande,2024-04-29 00:00:00.000,1642052420118,98666569683,Avignon,22499,En Agence
Commande,2024-04-22 00:00:00.000,1766015744790,96856103663,Strasbourg,18699,A Domicile
Commande,2024-01-18 00:00:00.000,835448683707,97160276774,Annecy,33999,A Domicile
Commande,2024-05-28 00:00:00.000,1112836159886,100492472828,Paris - Arcueil,18299,En Agence
Commande,2024-03-05 00:00:00.000,199906940343,96647517230,Tours,10299,A Domicile
Commande,2024-05-28 00:00:00.000,1774745624223,98522695678,Lyon,12499,En Agence
Reprise,2024-05-03 20:05:00.000,1765561152333,,,,
Commande,2024-05-08 00:00:00.000,1770042240978,99727532410,Caen,19999,En Agence
Commande,2024-04-08 00:00:00.000,1755168756286,92629665832,Poitiers,17299,En Agence
Commande,2024-04-29 00:00:00.000,1709840787897,99640837516,Cergy-Pontoise,16699,En Agence
Commande,2024-03-26 00:00:00.000,1759022603668,98832179160,Clermont-Ferrand,13499,En Agence
Commande,2024-03-07 00:00:00.000,1755258044617,98664099743,Toulouse,17399,A Domicile
Reprise,2024-04-04 12:04:05.000,1760371808393,,,,
Commande,2024-03-12 00:00:00.000,1061331118551,99328019615,Caen,26799,En Agence
Commande,2024-04-18 00:00:00.000,1755892325209,98574070430,Lille,26999,En Agence
Commande,2024-03-23 00:00:00.000,1759507329393,99501285906,Cergy-Pontoise,12799,En Agence
Commande,2024-02-10 00:00:00.000,1710756518152,98295584695,Cannes,17799,A Domicile
Commande,2024-01-31 00:00:00.000,1745762483784,98064768802,Aix-en-Provence,34999,En Agence
Reprise,2024-02-28 18:02:15.000,1532748806831,,,,
Commande,2024-05-25 00:00:00.000,1763787611916,101271862395,Cannes,12799,En Agence
Commande,2024-03-01 00:00:00.000,1744531836179,97110630980,Bordeaux,11799,En Agence
Reprise,2024-03-22 18:03:01.000,1721215726076,,,,
Commande,2024-02-26 00:00:00.000,1609739430068,97791963929,Rouen,20799,En Agence
Commande,2024-01-05 00:00:00.000,1740922389360,97055057330,Lyon,24999,En Agence
Commande,2024-03-14 00:00:00.000,1755590622038,98217164100,Saint-Germain-en-Laye,11999,A Domicile
Commande,2024-04-11 00:00:00.000,1762956106615,98424268569,Toulouse,11665,En Agence
Commande,2024-02-10 00:00:00.000,1554669153840,68407705234,Cergy-Pontoise,28299,En Agence
Commande,2024-03-11 00:00:00.000,1748618351909,99198965250,Rennes,32399,En Agence
Commande,2024-04-02 00:00:00.000,864101716665,99452998579,Donzère,11999,A Domicile
Commande,2024-05-15 00:00:00.000,1575695135575,100018491342,Rouen,32499,En Agence
Commande,2024-03-04 00:00:00.000,1752927903221,98730911620,Lyon,19399,En Agence
Commande,2024-01-11 00:00:00.000,1742065971580,96709018736,Rennes,10499,En Agence
Commande,2024-03-02 00:00:00.000,1754346266266,96341121173,Lille,33499,En Agence
Reprise,2024-04-13 12:04:13.000,1763620026487,,,,
Commande,2024-03-01 00:00:00.000,1753095488650,98926283874,Les Ulis,31999,A Domicile
Commande,2024-01-04 00:00:00.000,1741046133354,91229209852,Toulon,24699,En Agence
Commande,2024-01-14 00:00:00.000,1743885699875,97322675329,Les Ulis,14499,En Agence
Commande,2024-01-23 00:00:00.000,1745197732003,97757631763,Toulon,22499,En Agence
Reprise,2024-03-20 17:03:00.000,174515586652,,,,
Commande,2024-02-23 00:00:00.000,926330496498,96997013740,Strasbourg,17499,En Agence
Commande,2024-01-20 00:00:00.000,1743552998957,97406900283,Grenoble,22499,En Agence
Commande,2024-05-10 00:00:00.000,1766625572976,100108891146,Melun,20799,En Agence
Commande,2024-05-10 00:00:00.000,1767482518659,98676572940,Bordeaux,11499,En Agence
Commande,2024-03-18 00:00:00.000,1754670322394,98942832472,Rouen,32299,En Agence
Reprise,2024-01-18 17:01:06.000,1621301466202,,,,
Commande,2024-02-05 00:00:00.000,1748658982422,97669578402,Donzère,24499,En Agence
Reprise,2024-05-08 17:05:36.000,1767196005619,,,,
Commande,2024-03-30 00:00:00.000,1746183979045,98512198433,Paris - Arcueil,28499,En Agence
Commande,2024-03-29 00:00:00.000,1518479963451,99638120582,Aix-en-Provence,17499,En Agence
Commande,2024-05-15 00:00:00.000,1767789161710,100803438274,Bordeaux,11699,En Agence
Commande,2024-03-16 00:00:00.000,1743969801332,98531957953,Metz,16999,En Agence
Commande,2024-04-04 00:00:00.000,661909711331,99610951242,Nemours,19699,A Domicile
Reprise,2024-03-07 16:03:17.000,901238623032,,,,
Reprise,2024-03-19 12:03:30.000,1707081617923,,,,
Commande,2024-05-18 00:00:00.000,1771035650846,99164880078,Nantes,13499,En Agence
Reprise,2024-04-16 16:04:26.000,1760478509801,,,,
Reprise,2024-05-30 17:05:23.000,1772615177476,,,,
Commande,2024-02-13 00:00:00.000,1749593360724,98304599976,Rouen,24299,En Agence
Commande,2024-01-10 00:00:00.000,1741161232558,97295135498,Lille,21735,A Domicile
Commande,2024-05-06 00:00:00.000,1528385657821,100215222063,Aix-en-Provence,15199,En Agence
Commande,2024-01-11 00:00:00.000,1663374177168,96190084342,Tours,11999,En Agence
Commande,2024-02-03 00:00:00.000,1748081757444,98180608988,Rennes,19499,En Agence
Commande,2024-01-18 00:00:00.000,1744278173341,97410975684,Aix-en-Provence,27799,En Agence
Commande,2024-03-29 00:00:00.000,1758599255952,98822793388,Les Ulis,26999,En Agence
Commande,2024-05-17 00:00:00.000,1766410441202,99480661907,Aix-en-Provence,27809,En Agence
Reprise,2024-02-19 13:02:53.000,1747581841588,,,,
Commande,2024-02-06 00:00:00.000,1748363824592,97953744999,Strasbourg,24799,A Domicile
Commande,2024-03-25 00:00:00.000,1751406296684,96670240678,Donzère,12999,En Agence
Reprise,2024-04-16 12:04:56.000,1762363074021,,,,
Commande,2024-01-15 00:00:00.000,1741910241863,97548427845,Saint-Germain-en-Laye,26399,A Domicile
Commande,2024-01-04 00:00:00.000,1741368584021,94262543166,Bordeaux,15999,A Domicile
Reprise,2024-03-27 19:03:51.000,999635228273,,,,
Commande,2024-03-18 00:00:00.000,1757088146660,96385580093,Nantes,24499,En Agence
Commande,2024-03-21 00:00:00.000,1562754255436,99187356532,Nantes,16999,A Domicile
Reprise,2024-04-26 18:04:06.000,1753198485148,,,,
Commande,2024-01-08 00:00:00.000,1741424157671,94523862818,Bordeaux,33999,En Agence
Commande,2024-04-04 00:00:00.000,1757152365100,99038789641,Montpellier,16499,En Agence
Commande,2024-05-22 00:00:00.000,1773271811025,99943034675,Rouen,29999,En Agence
Commande,2024-05-07 00:00:00.000,1769448714396,97527803846,Nantes,22999,En Agence
Commande,2024-03-08 00:00:00.000,1734413726969,98582344729,Lyon,31899,En Agence
Commande,2024-04-05 00:00:00.000,1508227736499,99215390351,Brest,13299,En Agence
Commande,2024-01-09 00:00:00.000,1742139452295,97432093671,Clermont-Ferrand,14699,En Agence
Commande,2024-03-21 00:00:00.000,1758926152511,97214738951,Avignon,14999,En Agence
Commande,2024-04-25 00:00:00.000,1766329674164,99743340026,Cannes,23999,En Agence
Commande,2024-01-02 00:00:00.000,828274001995,95994835585,Nantes,17299,En Agence
Commande,2024-01-27 00:00:00.000,1746846169959,97978320902,Montpellier,25499,En Agence
Commande,2024-02-19 00:00:00.000,1750535272343,64721937269,Metz,17199,En Agence
Commande,2024-02-01 00:00:00.000,1747345838821,97864580165,Grenoble,15999,En Agence
Commande,2024-03-07 00:00:00.000,1751102741058,99052991796,Rouen,28499,En Agence
Reprise,2024-03-22 11:03:48.000,1754352564613,,,,
Commande,2024-03-11 00:00:00.000,1756127586994,97335889508,Annecy,16999,A Domicile
Commande,2024-04-05 00:00:00.000,1760607317172,99908579012,Aix-en-Provence,23699,En Agence
Commande,2024-01-04 00:00:00.000,1549584041368,97426906797,Les Ulis,25999,En Agence
Commande,2024-03-06 00:00:00.000,1748570682067,95170740104,Melun,15581,En Agence
Commande,2024-02-03 00:00:00.000,1731143032421,97638457158,Cergy-Pontoise,24999,En Agence
Commande,2024-04-02 00:00:00.000,1754344660805,99320115807,Aix-en-Provence,25699,En Agence
Commande,2024-03-18 00:00:00.000,1757772073046,98452178891,Aix-en-Provence,30092,En Agence
Commande,2024-05-14 00:00:00.000,1769873544076,100883587827,Rouen,36999,A Domicile
Reprise,2024-04-20 17:04:48.000,973773351012,,,,
Commande,2024-04-30 00:00:00.000,1643356177947,100235722565,Lyon,25299,En Agence
Commande,2024-03-06 00:00:00.000,1663726267115,97229188100,Bordeaux,27499,A Domicile
Commande,2024-04-12 00:00:00.000,1762363074021,99145614546,Les Ulis,22699,En Agence
Commande,2024-03-04 00:00:00.000,1700746221823,98930976760,Rouen,17999,A Domicile
Commande,2024-02-02 00:00:00.000,1747945663750,97637098691,Les Ulis,10999,En Agence
Commande,2024-04-13 00:00:00.000,114292027608,99041383078,Aix-en-Provence,35999,En Agence
Commande,2024-05-06 00:00:00.000,1769883547333,100632024438,Melun,9799,En Agence
Reprise,2024-03-23 17:03:37.000,1756881165688,,,,
Commande,2024-03-28 00:00:00.000,1760569033102,99103255075,Nantes,29999,En Agence
Commande,2024-04-23 00:00:00.000,1766284474262,100121364343,Strasbourg,11499,En Agence
Reprise,2024-05-22 14:05:24.000,1764540326131,,,,
Commande,2024-03-08 00:00:00.000,1514036911882,97617586165,Toulon,18499,En Agence
Commande,2024-04-09 00:00:00.000,1737615880682,98984080470,Toulon,15799,En Agence
Commande,2024-04-06 00:00:00.000,1762696886412,98669533611,Nantes,32599,En Agence
Commande,2024-03-21 00:00:00.000,1758868108921,99356053434,Rouen,18399,A Domicile
Commande,2024-04-04 00:00:00.000,1759993907573,99111405877,Bordeaux,37499,En Agence
Reprise,2024-03-30 16:03:19.000,1495441845095,,,,
Commande,2024-05-06 00:00:00.000,1769287303817,100060480322,Toulouse,18999,En Agence
Commande,2024-04-18 00:00:00.000,1765052838681,99248487547,Aix-en-Provence,27399,En Agence
Commande,2024-03-08 00:00:00.000,1755140104982,98420563659,Montpellier,26299,A Domicile
Reprise,2024-02-20 17:02:06.000,1673992202234,,,,
Commande,2024-02-06 00:00:00.000,1748899554578,97797274300,Cergy-Pontoise,12999,A Domicile
Commande,2024-05-24 00:00:00.000,1723524502491,100073817998,Lille,18499,En Agence
Reprise,2024-04-09 14:04:53.000,1508654912622,,,,
Commande,2024-03-26 00:00:00.000,1760037749008,99513759103,Lille,23499,En Agence
Commande,2024-03-22 00:00:00.000,823984827688,98646316175,Bordeaux,14499,En Agence
Commande,2024-04-22 00:00:00.000,1766300775866,96762616434,Reims,22479,En Agence
Commande,2024-01-15 00:00:00.000,653720748758,96430533001,Rennes,10199,En Agence
Commande,2024-05-17 00:00:00.000,1772150705259,101144413491,Melun,29399,En Agence
Commande,2024-03-19 00:00:00.000,1752246940763,98577775340,Lille,28075,A Domicile
Commande,2024-01-27 00:00:00.000,1745433240782,97961895801,Toulon,18799,En Agence
Commande,2024-02-27 00:00:00.000,1752260772427,98898497049,Lyon,28699,A Domicile
Commande,2024-02-10 00:00:00.000,1748792976667,98460700184,Lille,25399,En Agence
Commande,2024-03-21 00:00:00.000,1758491937059,98110586189,Annecy,29499,A Domicile
Commande,2024-02-29 00:00:00.000,1025727056948,98534427893,Avignon,16499,En Agence
Commande,2024-01-20 00:00:00.000,1744315592932,97838151807,Cannes,19399,En Agence
Commande,2024-04-17 00:00:00.000,1765493722971,99924880616,Montpellier,26699,En Agence
Reprise,2024-01-31 16:01:57.000,1503274271829,,,,
Reprise,2024-04-06 16:04:56.000,1762194994604,,,,
Reprise,2024-04-06 09:04:57.000,1760663014319,,,,
Reprise,2024-02-29 12:02:33.000,1713502720941,,,,
Commande,2024-04-30 00:00:00.000,1768057520691,97141999218,Saint-Germain-en-Laye,12299,En Agence
Commande,2024-01-02 00:00:00.000,1741073673185,95860841340,Aix-en-Provence,30999,En Agence
Commande,2024-04-30 00:00:00.000,1766182095249,100044672706,Les Ulis,17499,En Agence
Reprise,2024-02-22 18:02:58.000,1742889079085,,,,
Commande,2024-01-06 00:00:00.000,1741815149173,97106555579,Melun,15999,A Domicile
Commande,2024-05-21 00:00:00.000,1772711999124,100809119136,Tours,17999,En Agence
