ID_LEAD,DATE_CREATION,CODE_POSTAL,VILLE,YEAR_NAISSANCE,GENDER
1750643949703,2024-02-14 10:42:03.000,31700,BLAGNAC,1961,H
1755280521071,2024-03-05 15:10:12.000,59160,Lille,1954,H
1755280521071,2024-03-05 15:10:12.000,59160,Lille,1954,H
1762691699538,2024-04-05 13:15:25.000,06400,CANNES,1980,H
1731871911715,2023-11-15 08:38:40.000,44360,SAINT-ETIENNE-DE-MONTLUC,1981,F
1755003393803,2024-03-04 12:02:14.000,93420,VILLEPINTE,1994,H
1761593193723,2024-04-01 00:06:57.000,91210,Draveil,1968,H
1774669426574,2024-05-26 20:54:15.000,23270,CLUGNAT,1974,F
1663667729537,2023-02-04 19:09:17.000,54114,JEANDELAINCOURT,1987,F
1758494653993,2024-03-19 10:53:28.000,78450,NON REPONSE,1971,F
1642052420118,2022-11-16 09:32:20.000,30000,NIMES,1969,H
1642052420118,2022-11-16 09:32:20.000,30000,NIMES,1969,H
1746563114835,2024-01-25 21:36:21.000,77360,VAIRES SUR MARNE,1972,F
1661410698365,2023-01-28 10:28:27.000,76550,x,1955,H
1768895818327,2024-05-01 09:18:07.000,78140,Velizy Villacoublay,1974,H
1768895818327,2024-05-01 09:18:07.000,78140,Velizy Villacoublay,1974,H
1642684107273,2022-11-18 18:04:20.000,51100,REIMS,1972,H
1642684107273,2022-11-18 18:04:20.000,51100,REIMS,1972,H
1740787036648,2023-12-31 17:47:44.000,94230,CACHAN,1982,H
1742505373906,2024-01-08 08:13:12.000,33260,La Teste-de-Buch,1955,H
1742505373906,2024-01-08 08:13:12.000,33260,La Teste-de-Buch,1955,H
1740889415661,2024-01-01 15:58:53.000,31430,GRATENS,1976,F
1746351440977,2024-01-24 20:24:29.000,01390,SAINT-MARCEL EN DOMBES,1981,H
1760116540094,2024-03-25 13:51:36.000,33400,NON REPONSE,1990,F
1752136410948,2024-02-21 07:35:31.000,13004,MARSEILLE,1968,F
1752136410948,2024-02-21 07:35:31.000,13004,MARSEILLE,1968,F
1756092390349,2024-03-09 10:19:25.000,13790,CHATEAUNEUF LE ROUGE,1975,F
1756092390349,2024-03-09 10:19:25.000,13790,CHATEAUNEUF LE ROUGE,1975,F
1773835204339,2024-05-23 10:53:42.000,93320,LES PAVILLONS-SOUS-BOIS,1974,F
1754206467662,2024-02-29 18:22:20.000,40200,NON REPONSE,1953,H
1681400787264,2023-04-08 09:09:42.000,66390,X,2000,H
1752826388687,2024-02-24 05:32:53.000,59159,NON REPONSE,1969,F
1054696612717,2020-05-31 20:22:14.000,62400,béthune,1974,H
1770524743757,2024-05-08 17:05:06.000,38210,tullins,2004,H
1599631941600,2022-05-26 05:07:39.000,29000,1,1969,H
1540165419166,2021-10-03 16:23:11.000,84120,PERTUIS,1956,F
1540165419166,2021-10-03 16:23:11.000,84120,PERTUIS,1956,F
1566147829499,2022-01-16 08:29:15.000,22520,BINIC ETABLES SUR MER,1960,H
1566147829499,2022-01-16 08:29:15.000,22520,BINIC ETABLES SUR MER,1960,H
1750065983743,2024-02-11 17:22:17.000,75007,Paris,1962,F
1746678090542,2024-01-26 13:48:36.000,34830,JACOU,1947,H
1746678090542,2024-01-26 13:48:36.000,34830,JACOU,1947,H
1772381274158,2024-05-17 08:31:52.000,14400,VAUCELLES,1970,F
1765436296866,2024-04-16 20:54:20.000,37150,LA CROIX EN TOURAINE,1964,H
1765436296866,2024-04-16 20:54:20.000,37150,LA CROIX EN TOURAINE,1964,H
434582979072,2015-01-25 08:16:30.000,78570,ANDRESY,1986,F
1746959910696,2024-01-27 18:28:57.000,78700,arcueil,1977,F
1767295544201,2024-04-24 13:20:53.000,60000,NON REPONSE,1955,H
1742065971580,2024-01-06 10:55:16.000,35131,NON REPONSE,2005,H
1713010955887,2023-08-22 14:09:00.000,31320,VIGOULET-AUZIL,1950,H
1713010955887,2023-08-22 14:09:00.000,31320,VIGOULET-AUZIL,1950,H
1752280902438,2024-02-21 17:28:16.000,35350,NON REPONSE,1957,H
1713766140042,2023-08-25 23:58:56.000,91700,SAINTE-GENEVIEVE-DES-BOIS,2003,H
1569436925100,2022-01-27 14:39:03.000,13240,SEPTEMES LES VALLONS,1960,H
1569436925100,2022-01-27 14:39:03.000,13240,SEPTEMES LES VALLONS,1960,H
1758085014444,2024-03-17 16:16:01.000,75019,PARIS-19E-ARRONDISSEMENT,1962,H
1746037635100,2024-01-23 15:15:46.000,34200,NON REPONSE,1971,F
1768439620409,2024-04-29 10:38:11.000,59650,VILLENEUVE D ASCQ,1982,H
1768439620409,2024-04-29 10:38:11.000,59650,VILLENEUVE D ASCQ,1982,H
1746332051948,2024-01-24 18:55:50.000,91120,NON REPONSE,1993,F
1750302357001,2024-02-12 17:49:38.000,74150,RUMILLY,1968,H
1750302357001,2024-02-12 17:49:38.000,74150,RUMILLY,1968,H
1769146517237,2024-05-02 11:42:17.000,83170,ROUGIERS,1958,F
1769146517237,2024-05-02 11:42:17.000,83170,ROUGIERS,1958,F
1757772073046,2024-03-16 12:24:14.000,13170,Les pennes mirabeau,2003,H
1757772073046,2024-03-16 12:24:14.000,13170,Les pennes mirabeau,2003,H
1742137599840,2024-01-06 14:55:41.000,14123,FLEURY SUR ORNE,1999,F
1742137599840,2024-01-06 14:55:41.000,14123,FLEURY SUR ORNE,1999,F
1760663014319,2024-03-27 15:47:43.000,57300,HAGONDANGE,1958,H
1760663014319,2024-03-27 15:47:43.000,57300,HAGONDANGE,1958,H
1742207499142,2024-01-06 18:38:21.000,27110,X,2000,H
1742137105852,2024-01-06 14:54:55.000,06670,Levens,1962,H
1758494036508,2024-03-19 10:51:24.000,45770,SARAN,1984,H
1745252811665,2024-01-20 07:47:03.000,14860,BAVENT,1982,H
1745252811665,2024-01-20 07:47:03.000,14860,BAVENT,1982,H
1628765130894,2022-09-23 14:01:26.000,34980,ST GELY DU FESC,1960,F
1747650258926,2024-01-31 08:28:15.000,06800,CAGNES-SUR-MER,1971,H
1755544928148,2024-03-06 17:26:29.000,94470,Boissy Saint Léger,1973,H
307927049309,2013-10-13 18:51:54.000,73110,VALGELON LA ROCHETTE,1979,H
307927049309,2013-10-13 18:51:54.000,73110,VALGELON LA ROCHETTE,1979,H
1775800535597,2024-05-31 08:06:22.000,54110,ROSIERES AUX SALINES,1968,H
1750196026084,2024-02-12 11:27:13.000,91160,BALLAINVILLIERS,1993,F
918287383882,2019-01-15 19:34:20.000,57280,Maizieres les metz,1974,F
918287383882,2019-01-15 19:34:20.000,57280,Maizieres les metz,1974,F
1747536518189,2024-01-30 15:31:28.000,94410,NON REPONSE,1994,H
1772305200006,2024-05-16 18:47:43.000,86530,naintre,1982,F
1746053813207,2024-01-23 16:13:23.000,42800,NON REPONSE,1974,H
1721756025451,2023-09-29 14:28:12.000,44000,NANTES,1945,H
1721756025451,2023-09-29 14:28:12.000,44000,NANTES,1945,H
1762317627125,2024-04-03 20:30:31.000,35520,MELESSE,1992,F
1773593891201,2024-05-22 12:04:50.000,51530,CRAMANT,1955,H
1768508778729,2024-04-29 15:02:04.000,21760,LAMARCHE SUR SAONE,1978,H
1768508778729,2024-04-29 15:02:04.000,21760,LAMARCHE SUR SAONE,1978,H
864101716665,2018-08-05 14:15:58.000,05700,orpierre,1964,F
1698240220699,2023-06-18 10:22:48.000,37530,NAZELLES NEGRON,1975,H
1698240220699,2023-06-18 10:22:48.000,37530,NAZELLES NEGRON,1975,H
1748274412764,2024-02-03 10:28:41.000,59120,LOOS,2001,H
1734781748029,2023-11-28 17:22:40.000,29440,trezilide,1959,H
1734781748029,2023-11-28 17:22:40.000,29440,trezilide,1959,H
1756779527657,2024-03-12 10:14:40.000,75007,Paris,1943,H
1692566521525,2023-05-24 14:21:09.000,95110,SANNOIS,1982,F
1745784095759,2024-01-22 14:06:10.000,91140,VILLEJUST,1961,F
1745784095759,2024-01-22 14:06:10.000,91140,VILLEJUST,1961,F
1758967647503,2024-03-21 08:23:57.000,85560,Longeville-sur-Mer,1953,H
1708639162087,2023-08-02 10:50:50.000,37100,TOURS,2000,F
1708639162087,2023-08-02 10:50:50.000,37100,TOURS,2000,F
1764063998202,2024-04-11 08:45:36.000,84170,NON REPONSE,1972,H
1741460836280,2024-01-03 20:17:07.000,63000,clermont ferrand,1970,H
1741460836280,2024-01-03 20:17:07.000,63000,clermont ferrand,1970,H
1757691429505,2024-03-16 07:04:38.000,13080,Aix en provence,1974,H
1742832393962,2024-01-09 14:25:04.000,29440,Plouzévédé,1967,F
1743604991194,2024-01-12 20:49:28.000,44860,ST AIGNAN GRANDLIEU,1984,H
1743604991194,2024-01-12 20:49:28.000,44860,ST AIGNAN GRANDLIEU,1984,H
1748745059831,2024-02-05 14:20:11.000,13980,Alleins,1945,H
1112836159886,2021-01-24 13:08:05.000,94800,Villejuif,1964,H
1719513196434,2023-09-19 19:23:25.000,64360,Tarsacq,1997,H
1773248470092,2024-05-21 07:53:08.000,55120,RECICOURT,1971,H
1744426863729,2024-01-16 12:33:03.000,13580,LA FARE LES OLIVIERS,1995,H
1744426863729,2024-01-16 12:33:03.000,13580,LA FARE LES OLIVIERS,1995,H
1763543211353,2024-04-09 08:50:04.000,37320,TRUYES,1951,H
1740649090499,2023-12-30 19:18:18.000,76000,NON REPONSE,1985,F
1749015147770,2024-02-06 17:30:59.000,93290,TREMBLAY EN FRANCE,1959,H
1750928733785,2024-02-15 15:49:36.000,67370,NON REPONSE,1963,H
1738738962400,2023-12-19 12:28:01.000,31390,CARBONNE,1973,H
1679788163438,2023-04-02 08:02:45.000,78570,ANDRESY,1963,F
1679788163438,2023-04-02 08:02:45.000,78570,ANDRESY,1963,F
1527906365964,2021-08-16 09:13:36.000,33200,BORDEAUX,1943,H
1752684367137,2024-02-23 13:01:12.000,57400,NON REPONSE,1990,H
1758847608419,2024-03-20 17:42:57.000,33210,NON REPONSE,1962,F
1756588477798,2024-03-11 13:34:05.000,83390,pierrefeu du var,1980,F
1748112014209,2024-02-02 13:48:53.000,35830,BETTON,1960,F
1748112014209,2024-02-02 13:48:53.000,35830,BETTON,1960,F
1748979333640,2024-02-06 14:56:26.000,78200,MANTES LA JOLIE,1947,F
1750754109027,2024-02-14 18:31:34.000,33450,SAINT LOUBES,1991,F
1564696122264,2022-01-11 05:19:17.000,31390,CARBONNE,1990,H
1564696122264,2022-01-11 05:19:17.000,31390,CARBONNE,1990,H
1743931146771,2024-01-14 11:39:43.000,92190,MEUDON,1991,H
1769177391487,2024-05-02 13:34:17.000,94400,VITRY S SEINE,1952,H
1769177391487,2024-05-02 13:34:17.000,94400,VITRY S SEINE,1952,H
1742135376894,2024-01-06 14:52:05.000,67500,HAGUENAU,1976,H
1700895406199,2023-06-30 12:44:05.000,13800,Istres,1965,H
1554205546102,2021-11-29 15:23:56.000,80260,BEAUCOURT-SUR-L'HALLUE,1972,H
1751049390354,2024-02-16 08:57:24.000,77240,CESSON,1970,F
1751049390354,2024-02-16 08:57:24.000,77240,CESSON,1970,F
1745308014824,2024-01-20 12:01:17.000,67118,NON REPONSE,1972,F
1754286123227,2024-03-01 08:04:47.000,15240,LA MONSELIE,1955,H
1763313259939,2024-04-08 09:53:21.000,59286,Roost Warendin,1981,H
1763313259939,2024-04-08 09:53:21.000,59286,Roost Warendin,1981,H
1755350790864,2024-03-05 19:56:08.000,59810,NON REPONSE,1992,H
1759507329393,2024-03-23 10:21:10.000,95310,SAINT-OUEN-L'AUMONE,1980,H
1740609447962,2023-12-30 15:52:34.000,84100,Orange,1954,H
1740609447962,2023-12-30 15:52:34.000,84100,Orange,1954,H
1766015744790,2024-04-19 09:19:53.000,92400,Bezons,1953,H
1605025673075,2022-06-17 10:20:08.000,92600,x,1962,H
1741956553238,2024-01-05 19:43:32.000,83910,POURRIERES,1974,H
1671790127227,2023-03-04 15:23:19.000,64450,MIOSSENS LANUSSE,1985,F
1671790127227,2023-03-04 15:23:19.000,64450,MIOSSENS LANUSSE,1985,F
1764734586912,2024-04-14 07:45:34.000,62290,NOEUX-LES-MINES,1993,H
754041066768,2017-10-27 08:49:23.000,33650,NON REPONSE,1960,H
1742267024696,2024-01-07 05:39:56.000,13800,ISTRES,1993,H
1743645374713,2024-01-13 08:12:00.000,92700,Colombes,1985,H
1770488559136,2024-05-08 14:04:03.000,72320,Montmirail,1974,H
1742885868163,2024-01-09 17:52:33.000,38220,St Pierre de Mesage,1983,H
1742885868163,2024-01-09 17:52:33.000,38220,St Pierre de Mesage,1983,H
919116295746,2019-01-18 10:25:03.000,44000,nantes,1947,H
919116295746,2019-01-18 10:25:03.000,44000,nantes,1947,H
1749354641023,2024-02-08 12:18:30.000,13002,MARSEILLE--2E--ARRONDISSEMENT,1992,H
704621889763,2017-06-27 13:15:44.000,91940,LES ULIS,1988,F
1727107273958,2023-10-22 19:14:02.000,33290,le pian medoc,2000,F
1727107273958,2023-10-22 19:14:02.000,33290,le pian medoc,2000,F
1741224216028,2024-01-02 22:37:34.000,13330,PELISSANNE,1999,F
1741224216028,2024-01-02 22:37:34.000,13330,PELISSANNE,1999,F
1740408518343,2023-12-29 15:24:07.000,21110,BESSEY LES CITEAUX,1992,F
1761264321212,2024-03-30 10:48:32.000,60190,remy,1960,H
1761264321212,2024-03-30 10:48:32.000,60190,remy,1960,H
862340278954,2018-07-31 13:28:05.000,31120,Portet sur garonne,1946,F
1640860303577,2022-11-11 14:17:44.000,41370,TALCY,1940,H
1640860303577,2022-11-11 14:17:44.000,41370,TALCY,1940,H
1672869367510,2023-03-08 09:30:53.000,41150,VALLOIRE SUR CISSE,1956,H
1672869367510,2023-03-08 09:30:53.000,41150,VALLOIRE SUR CISSE,1956,H
1757974731623,2024-03-17 09:33:53.000,01390,MONTHIEUX,1953,H
1757743792233,2024-03-16 10:53:09.000,67200,STRASBOURG,1971,H
1757743792233,2024-03-16 10:53:09.000,67200,STRASBOURG,1971,H
1684089316954,2023-04-18 16:10:02.000,26700,PIERRELATTE,1956,F
1684089316954,2023-04-18 16:10:02.000,26700,PIERRELATTE,1956,F
1752845654219,2024-02-24 08:42:44.000,95670,NON REPONSE,1975,H
1765767762814,2024-04-18 09:15:44.000,31120,Portet sur Garonne,1954,F
1765767762814,2024-04-18 09:15:44.000,31120,Portet sur Garonne,1954,F
1726429645919,2023-10-19 11:32:12.000,17300,ROCHEFORT,1969,H
1746043933447,2024-01-23 15:37:37.000,71210,MONTCHANIN,1976,F
1746043933447,2024-01-23 15:37:37.000,71210,MONTCHANIN,1976,F
1766279904873,2024-04-20 10:09:50.000,91470,LES MOLIERES,1978,F
1745996387102,2024-01-23 12:21:59.000,06200,NON REPONSE,1950,F
1739354965436,2023-12-23 09:49:53.000,75013,NON REPONSE,1973,H
1750870072710,2024-02-15 11:56:19.000,92120,Montrouge,1984,H
1742994545523,2024-01-10 10:14:10.000,27150,etrepagny,1958,H
1742994545523,2024-01-10 10:14:10.000,27150,etrepagny,1958,H
1743104457853,2024-01-10 16:49:41.000,94110,Arcueil,1996,H
1755142698419,2024-03-04 21:25:36.000,06480,LA COLLE SUR LOUP,1990,H
1044277417821,2020-05-04 08:59:32.000,53000,LAVAL,1986,H
1044277417821,2020-05-04 08:59:32.000,53000,LAVAL,1986,H
1563597369455,2022-01-07 12:24:50.000,57300,TREMERY,1985,F
1563597369455,2022-01-07 12:24:50.000,57300,TREMERY,1985,F
1755972968750,2024-03-08 16:58:28.000,77480,MONTIGNY LE GUESDIER,1995,F
1755972968750,2024-03-08 16:58:28.000,77480,MONTIGNY LE GUESDIER,1995,F
1746853209288,2024-01-27 11:15:30.000,77170,GUIGNES,1955,H
1746853209288,2024-01-27 11:15:30.000,77170,GUIGNES,1955,H
156593208024,2012-03-13 16:09:18.000,77310,PRINGY,1946,H
156593208024,2012-03-13 16:09:18.000,77310,PRINGY,1946,H
1754309587657,2024-03-01 10:00:09.000,22630,LES CHAMPS-GERAUX,1995,H
1743023196827,2024-01-10 12:13:02.000,01240,DOMPIERRE-SUR-VEYLE,1999,F
1765520027832,2024-04-17 10:01:29.000,63960,Veyre-Monton,1954,H
1748243415017,2024-02-03 08:04:57.000,14000,CAEN,1999,H
1750637404362,2024-02-14 10:10:13.000,27370,x,1994,F
1757840366887,2024-03-16 16:07:00.000,67206,MITTELHAUSBERGEN,1982,H
1742715936291,2024-01-08 22:13:59.000,59640,DUNKERQUE,1998,F
1747127125634,2024-01-28 16:50:52.000,93110,ROSNY-SOUS-BOIS,1999,H
1746624863335,2024-01-26 09:50:29.000,44340,Bouguenais,1969,F
1647466034610,2022-12-06 17:17:42.000,83600,FREJUS,1986,F
1647466034610,2022-12-06 17:17:42.000,83600,FREJUS,1986,F
1647466034610,2022-12-06 17:17:42.000,83600,FREJUS,1986,F
1647466034610,2022-12-06 17:17:42.000,83600,FREJUS,1986,F
1772261111577,2024-05-16 15:52:24.000,83420,LA CROIX BALNAIRE,1964,H
1532628397256,2021-09-05 06:42:02.000,21110,ROUVRES EN PLAINE,1989,F
1532628397256,2021-09-05 06:42:02.000,21110,ROUVRES EN PLAINE,1989,F
1768346503671,2024-04-28 20:04:31.000,33133,GALGON,1999,F
1736680637901,2023-12-07 16:37:23.000,40600,BISCARROSSE,1985,F
1767306782428,2024-04-24 14:07:40.000,78790,HARGEVILLE,1954,H
1756649979304,2024-03-11 16:59:34.000,42390,VILLARS,1978,H
1750515636320,2024-02-13 17:07:51.000,93470,coubron,1972,H
1741295226803,2024-01-03 10:51:06.000,13770,VENELLES,1965,F
1741295226803,2024-01-03 10:51:06.000,13770,VENELLES,1965,F
1771549398366,2024-05-13 23:08:45.000,77270,VILLEPARISIS,1967,H
1742527109378,2024-01-08 09:53:55.000,35540,NON REPONSE,1954,F
1517064934825,2021-06-27 16:16:40.000,59240,dunkerque,1961,H
1517064934825,2021-06-27 16:16:40.000,59240,dunkerque,1961,H
1614656216129,2022-07-27 13:10:35.000,93370,MONTFERMEIL,1994,H
1756574028649,2024-03-11 12:47:10.000,82000,MONTAUBAN,1974,H
1762309970311,2024-04-03 20:01:18.000,78160,MARLY LE ROI,1990,F
1749029226428,2024-02-06 18:33:54.000,75017,PARIS-17E-ARRONDISSEMENT,1990,F
1761524529391,2024-03-31 15:16:50.000,91380,Chilly-Mazarin,1997,F
1761524529391,2024-03-31 15:16:50.000,91380,Chilly-Mazarin,1997,F
1753596145488,2024-02-27 11:05:32.000,59310,a,1968,H
1772692980586,2024-05-18 14:17:36.000,94700,maisons alfort,1974,H
1772692980586,2024-05-18 14:17:36.000,94700,maisons alfort,1974,H
1765807528848,2024-04-18 11:44:28.000,01390,NON REPONSE,1954,F
1758918248703,2024-03-20 21:17:41.000,34070,MONTPELLIER,1992,H
1772602580782,2024-05-18 08:38:41.000,67500,HAGUENAU,1962,H
1772602580782,2024-05-18 08:38:41.000,67500,HAGUENAU,1962,H
1757438260655,2024-03-15 03:33:56.000,77100,MEAUX,2001,H
1742893524977,2024-01-09 18:23:59.000,56400,AURAY,1951,H
1663374177168,2023-02-03 19:38:37.000,37100,TOURS,1967,F
1663374177168,2023-02-03 19:38:37.000,37100,TOURS,1967,F
1757585469079,2024-03-15 16:00:22.000,05160,PONTIS,1959,F
1593675310799,2022-05-02 08:07:21.000,83000,toulon,1959,H
1760177053624,2024-03-25 16:45:47.000,67150,nordhouse,1973,H
1760177053624,2024-03-25 16:45:47.000,67150,nordhouse,1973,H
1753127227379,2024-02-25 11:59:43.000,13007,MARSEILLE,1936,H
1753127227379,2024-02-25 11:59:43.000,13007,MARSEILLE,1936,H
1748658982422,2024-02-05 08:58:51.000,26200,Montélimar,1946,F
1739494640543,2023-12-24 11:23:56.000,33121,CARCANS,1977,F
1594235616688,2022-05-04 09:14:10.000,04210,VALENSOLE,1996,H
1752143450277,2024-02-21 08:23:50.000,60430,warluis,1958,H
1754474826643,2024-03-01 22:57:40.000,95160,MONTMORENCY,1973,F
544222504199,2016-02-14 14:43:50.000,78750,MAREIL-MARLY,1967,H
544222504199,2016-02-14 14:43:50.000,78750,MAREIL-MARLY,1967,H
1770724191412,2024-05-09 20:23:14.000,75020,Paris,1987,H
1770724191412,2024-05-09 20:23:14.000,75020,Paris,1987,H
1759099789293,2024-03-21 16:33:28.000,63700,LAPEYROUSE,1988,H
1747405981860,2024-01-29 22:29:29.000,59450,sin le noble,1997,F
1748259099136,2024-02-03 09:25:01.000,07580,BERZEME,1965,F
1650422923281,2022-12-19 10:13:50.000,57865,AMANVILLERS,1968,H
1757589791474,2024-03-15 16:16:41.000,29890,1,1956,F
1753332355896,2024-02-26 10:16:46.000,67000,STRASBOURG,1982,H
1763096028716,2024-04-07 10:30:12.000,06150,cannes la bocca,1981,H
1744225810613,2024-01-15 14:51:22.000,67000,Strasbourg,1987,H
1752229033698,2024-02-21 14:26:34.000,37370,SAINT PATERNE RACAN,1962,H
1752229033698,2024-02-21 14:26:34.000,37370,SAINT PATERNE RACAN,1962,H
1745695795404,2024-01-22 08:38:46.000,95140,GARGES-LES-GONESSE,1995,H
1767196005619,2024-04-24 06:33:56.000,83210,LA FARLEDE,1978,F
1767196005619,2024-04-24 06:33:56.000,83210,LA FARLEDE,1978,F
1734737783097,2023-11-28 14:24:20.000,91940,Les Ulis,1962,F
1734737783097,2023-11-28 14:24:20.000,91940,Les Ulis,1962,F
1751493732560,2024-02-18 10:49:53.000,17810,ST GEORGES DES COTEAUX,1953,H
1761690756353,2024-04-01 13:08:46.000,67200,STRASBOURG,1969,H
1761690756353,2024-04-01 13:08:46.000,67200,STRASBOURG,1969,H
1540169988555,2021-10-03 16:36:26.000,30820,CAVEIRAC,1970,H
1617417362055,2022-08-09 09:48:07.000,21200,BEAUNE,1952,H
1617417362055,2022-08-09 09:48:07.000,21200,BEAUNE,1952,H
1487177302358,2021-03-06 15:16:09.000,78260,ACHERES,1991,F
1758179860140,2024-03-18 03:10:08.000,33510,ANDERNOS-LES-BAINS,1973,F
1673455607769,2023-03-10 09:07:50.000,63410,LOUBEYRAT,1973,H
1748497077855,2024-02-04 11:41:35.000,94350,NON REPONSE,1980,H
1761019797152,2024-03-29 08:59:24.000,13014,MARSEILLE-14E--ARRONDISSEMENT,1978,F
1748557220894,2024-02-04 16:20:21.000,94220,PARIS,1998,H
1748557220894,2024-02-04 16:20:21.000,94220,PARIS,1998,H
437339432112,2015-02-03 14:18:46.000,94100,St maur des fosses,1959,H
1772615177476,2024-05-18 09:24:39.000,76240,Le Mesnil Esnard,1967,H
1772615177476,2024-05-18 09:24:39.000,76240,Le Mesnil Esnard,1967,H
1743395910773,2024-01-11 22:07:12.000,51460,L EPINE,1989,H
1717395593375,2023-09-11 14:39:05.000,83210,SOLLIES-VILLE,1975,H
1717395593375,2023-09-11 14:39:05.000,83210,SOLLIES-VILLE,1975,H
1747326326295,2024-01-29 15:34:07.000,83500,LA SEYNE-SUR-MER,1957,F
1550056787884,2021-11-12 10:38:03.000,76710,MONTVILLE,1972,H
1752489612368,2024-02-22 15:11:34.000,06130,GRASSE,1995,H
1752855533979,2024-02-24 09:22:40.000,38320,POISAT,1966,H
1752855533979,2024-02-24 09:22:40.000,38320,POISAT,1966,H
1653901339783,2023-01-03 08:59:40.000,63210,Olby,1977,F
1750906257331,2024-02-15 14:27:22.000,73110,valgelon-la rochette,1973,F
1752737470847,2024-02-23 16:15:51.000,91400,ORSAY,1969,F
1734629476228,2023-11-28 01:06:56.000,78280,GUYANCOURT,1985,H
1768517176525,2024-04-29 15:27:19.000,02100,neuville st amand,1999,F
1768517176525,2024-04-29 15:27:19.000,02100,neuville st amand,1999,F
1765852358259,2024-04-18 14:23:56.000,29200,BREST,1972,H
1765852358259,2024-04-18 14:23:56.000,29200,BREST,1972,H
1758545164266,2024-03-19 14:13:06.000,56150,BAUD,1971,H
1758545164266,2024-03-19 14:13:06.000,56150,BAUD,1971,H
1760947551407,2024-03-28 18:50:34.000,21000,DIJON,1998,F
1688501617770,2023-05-06 08:23:18.000,59240,NON REPONSE,1945,H
1744238036816,2024-01-15 15:36:50.000,78750,MAREIL MARLY,1957,H
1744238036816,2024-01-15 15:36:50.000,78750,MAREIL MARLY,1957,H
198604787975,2012-07-15 07:37:22.000,33320,EYSINES,1977,H
1771693766359,2024-05-14 13:55:09.000,59520,MARQUETTE LEZ LILLE,1993,H
1763737842625,2024-04-09 20:15:17.000,77170,NON REPONSE,1979,H
1752286830294,2024-02-21 17:51:27.000,58130,URZY,1967,H
1709840787897,2023-08-07 15:51:09.000,95420,MAGNY-EN-VEXIN,1966,H
1709840787897,2023-08-07 15:51:09.000,95420,MAGNY-EN-VEXIN,1966,H
1538630968941,2021-09-27 12:22:10.000,78830,BONNELLES,1958,H
1538630968941,2021-09-27 12:22:10.000,78830,BONNELLES,1958,H
1766738696228,2024-04-22 10:10:44.000,79400,AUGE,1958,H
1766738696228,2024-04-22 10:10:44.000,79400,AUGE,1958,H
1745329750296,2024-01-20 13:29:37.000,26200,Ancone,1945,F
1752938153472,2024-02-24 14:30:16.000,77270,Villeparisis,1980,H
1567066276688,2022-01-19 10:02:46.000,51150,CONDE SUR MARNE,1983,H
1744862190654,2024-01-18 10:50:36.000,44850,LE CELLIER,1985,H
1744862190654,2024-01-18 10:50:36.000,44850,LE CELLIER,1985,H
1687096345407,2023-04-30 11:00:59.000,44450,DIVATTE SUR LOIRE,1996,F
1687096345407,2023-04-30 11:00:59.000,44450,DIVATTE SUR LOIRE,1996,F
1537136902235,2021-09-21 16:36:54.000,44630,PLESSE,1963,H
1537136902235,2021-09-21 16:36:54.000,44630,PLESSE,1963,H
1754407767772,2024-03-01 16:29:22.000,91100,Corbeil Essonnes,1991,H
1772452655424,2024-05-17 13:27:03.000,62830,SAMER,1995,H
1742941812304,2024-01-09 22:33:25.000,78260,NON REPONSE,1968,H
1741728330782,2024-01-04 21:15:42.000,57390,REDANGE,1960,F
1754527312868,2024-03-02 09:59:41.000,06600,antibes,1960,F
1754527312868,2024-03-02 09:59:41.000,06600,antibes,1960,F
1731143032421,2023-11-11 19:05:38.000,95240,cormeilles en parisis,1981,F
1731143032421,2023-11-11 19:05:38.000,95240,cormeilles en parisis,1981,F
1734271334928,2023-11-26 12:17:58.000,33700,NON REPONSE,1962,H
1749970520562,2024-02-11 09:43:38.000,13100,AIX EN PROVENCE,1996,F
1749970520562,2024-02-11 09:43:38.000,13100,AIX EN PROVENCE,1996,F
1749970520562,2024-02-11 09:43:38.000,13100,AIX EN PROVENCE,1996,F
1749970520562,2024-02-11 09:43:38.000,13100,AIX EN PROVENCE,1996,F
1763788476395,2024-04-10 07:45:42.000,08130,ATTIGNY,1958,H
1743516443845,2024-01-12 14:19:00.000,45000,NON REPONSE,1988,H
1750346815921,2024-02-12 21:08:57.000,06210,Mandelieu la napoule,1966,F
1765580294368,2024-04-17 13:43:07.000,38730,DOISSIN,1995,F
1765580294368,2024-04-17 13:43:07.000,38730,DOISSIN,1995,F
1747594438282,2024-01-30 19:44:51.000,25870,LES AUXONS,1992,F
1747594438282,2024-01-30 19:44:51.000,25870,LES AUXONS,1992,F
1770080772042,2024-05-06 15:10:42.000,03300,CREUZIER-LE-VIEUX,1946,H
1770080772042,2024-05-06 15:10:42.000,03300,CREUZIER-LE-VIEUX,1946,H
1528721446164,2021-08-19 13:21:58.000,44130,Le gavre,1956,F
1765652169622,2024-04-17 17:19:00.000,37530,NAZELLES NEGRON,1985,F
1765652169622,2024-04-17 17:19:00.000,37530,NAZELLES NEGRON,1985,F
966225337869,2019-06-24 05:16:28.000,91810,VERT-LE-GRAND,1999,F
1760224599969,2024-03-25 19:18:28.000,74370,Filliere,1980,H
1760224599969,2024-03-25 19:18:28.000,74370,Filliere,1980,H
1753394721881,2024-02-26 14:10:04.000,69530,BRIGNAIS,1978,F
1753394721881,2024-02-26 14:10:04.000,69530,BRIGNAIS,1978,F
